0,41.87102,-87.686108,1303573284.0
1,41.873448,-87.686182,1303573319.0
2,41.873958,-87.683054,1303573373.0
3,41.874023,-87.679893,1303573404.0
4,41.874021,-87.676832,1303573444.0
5,41.871677,-87.676336,1303573500.0
6,41.87158,-87.673123,1303573560.0
7,41.871557,-87.669905,1303573614.0
8,41.869346,-87.668968,1303573655.0
9,41.869264,-87.665719,1303573695.0
10,41.869372,-87.662652,1303573732.0
11,41.869417,-87.659379,1303573770.0
12,41.870644,-87.656799,1303573846.0
13,41.87302,-87.656733,1303573880.0
