0,41.865553,-87.646738,1302541177.0
1,41.863109,-87.646507,1302541207.0
2,41.862116,-87.649342,1302541256.0
3,41.864214,-87.650851,1302541304.0
4,41.866609,-87.650984,1302541331.0
5,41.867031,-87.654086,1302541368.0
6,41.86838,-87.656709,1302541412.0
7,41.870753,-87.656748,1302541430.0
8,41.873185,-87.656764,1302541457.0
9,41.874203,-87.653742,1302541486.0
10,41.874277,-87.65052,1302541506.0
11,41.874264,-87.647485,1302541535.0
12,41.871841,-87.647154,1302541557.0
13,41.869549,-87.646901,1302541600.0
