0,41.87426,-87.666667,1302106279.0
1,41.872637,-87.669011,1302106331.0
2,41.870215,-87.668997,1302106371.0
3,41.86908,-87.671808,1302106429.0
4,41.869167,-87.675078,1302106475.0
5,41.871447,-87.676133,1302106531.0
6,41.871471,-87.673041,1302106605.0
7,41.871516,-87.670029,1302106640.0
8,41.873686,-87.669115,1302106692.0
9,41.87408,-87.665953,1302106734.0
10,41.87406,-87.662673,1302106754.0
11,41.874107,-87.659649,1302106784.0
12,41.874145,-87.656546,1302106802.0
13,41.874194,-87.653484,1302106820.0
