0,41.869102,-87.675953,1303647407.0
1,41.86907,-87.679069,1303647444.0
2,41.869079,-87.682124,1303647490.0
3,41.869017,-87.685239,1303647533.0
4,41.871414,-87.686121,1303647590.0
5,41.873842,-87.686179,1303647625.0
6,41.873952,-87.682861,1303647671.0
7,41.874026,-87.679791,1303647705.0
8,41.873996,-87.676586,1303647740.0
9,41.871604,-87.676351,1303647771.0
10,41.871461,-87.673233,1303647810.0
11,41.87153,-87.670135,1303647847.0
12,41.869319,-87.668997,1303647898.0
13,41.869231,-87.665778,1303647935.0
14,41.869315,-87.662712,1303647969.0
15,41.869394,-87.659534,1303647995.0
16,41.87032,-87.65678,1303648033.0
17,41.872619,-87.656781,1303648069.0
