0,41.874107,-87.65671,1303592225.0
1,41.874263,-87.653668,1303592280.0
2,41.874319,-87.650516,1303592305.0
3,41.87425,-87.647405,1303592328.0
4,41.872005,-87.64713,1303592356.0
5,41.869739,-87.647062,1303592404.0
6,41.867378,-87.647079,1303592450.0
7,41.867114,-87.650162,1303592498.0
8,41.869394,-87.651142,1303592563.0
9,41.869445,-87.654209,1303592594.0
10,41.869311,-87.65749,1303592629.0
11,41.869198,-87.660518,1303592654.0
12,41.869083,-87.663749,1303592684.0
13,41.868971,-87.666949,1303592718.0
14,41.868897,-87.669976,1303592750.0
15,41.868871,-87.673009,1303592782.0
16,41.868848,-87.676058,1303592831.0
17,41.868839,-87.679246,1303592852.0
18,41.868904,-87.682462,1303592892.0
19,41.86892,-87.685499,1303592942.0
20,41.871153,-87.686041,1303593012.0
21,41.873589,-87.686118,1303593039.0
22,41.873899,-87.683012,1303593090.0
23,41.873947,-87.679909,1303593117.0
24,41.873981,-87.676897,1303593142.0
