0,41.869283,-87.667714,1302358147.0
1,41.869214,-87.670977,1302358188.0
2,41.869176,-87.674094,1302358231.0
3,41.869107,-87.67715,1302358258.0
4,41.869075,-87.68021,1302358283.0
5,41.86905,-87.68332,1302358316.0
6,41.87017,-87.686104,1302358385.0
7,41.872569,-87.686163,1302358412.0
8,41.873914,-87.683661,1302358471.0
9,41.873948,-87.68063,1302358503.0
10,41.874017,-87.677463,1302358528.0
11,41.871712,-87.676353,1302358569.0
12,41.871563,-87.673168,1302358633.0
13,41.871609,-87.670021,1302358660.0
