0,41.86765,-87.647025,1302971352.0
1,41.867171,-87.650031,1302971413.0
2,41.869413,-87.651116,1302971464.0
3,41.869465,-87.654409,1302971504.0
4,41.869411,-87.657547,1302971549.0
5,41.869367,-87.660563,1302971574.0
6,41.869304,-87.663606,1302971601.0
7,41.869269,-87.666828,1302971641.0
8,41.869192,-87.669937,1302971675.0
9,41.86917,-87.673019,1302971710.0
10,41.869134,-87.676311,1302971759.0
11,41.869068,-87.67939,1302971785.0
12,41.869027,-87.682494,1302971820.0
13,41.868992,-87.685564,1302971876.0
14,41.87124,-87.686109,1302971922.0
15,41.873673,-87.686149,1302971951.0
16,41.873999,-87.682884,1302972001.0
17,41.874038,-87.679811,1302972033.0
18,41.874047,-87.676751,1302972060.0
19,41.871788,-87.676352,1302972092.0
20,41.871561,-87.673172,1302972157.0
21,41.871618,-87.670068,1302972183.0
22,41.8695,-87.668973,1302972225.0
