0,41.867719,-87.647082,1303144787.0
1,41.867185,-87.650073,1303144867.0
2,41.867129,-87.653293,1303144896.0
3,41.867075,-87.656354,1303144947.0
4,41.867036,-87.659473,1303144967.0
5,41.86697,-87.662616,1303145017.0
6,41.86693,-87.665947,1303145066.0
7,41.86731,-87.66896,1303145096.0
8,41.869211,-87.670874,1303145145.0
9,41.869967,-87.673759,1303145202.0
10,41.871671,-87.671573,1303145269.0
11,41.870343,-87.669089,1303145331.0
12,41.867853,-87.669005,1303145376.0
13,41.866786,-87.666251,1303145432.0
14,41.866832,-87.662924,1303145452.0
15,41.866867,-87.659646,1303145470.0
16,41.866925,-87.656344,1303145488.0
17,41.866962,-87.65332,1303145518.0
18,41.868577,-87.65104,1303145605.0
