0,41.869265,-87.671221,1303691773.0
1,41.869202,-87.6744,1303691816.0
2,41.869135,-87.67763,1303691844.0
3,41.86911,-87.680742,1303691889.0
4,41.86905,-87.683924,1303691924.0
5,41.870728,-87.686117,1303691985.0
6,41.873113,-87.686192,1303692012.0
7,41.873958,-87.683293,1303692063.0
8,41.873993,-87.680028,1303692096.0
9,41.874015,-87.676985,1303692120.0
10,41.871654,-87.676387,1303692167.0
11,41.871544,-87.673142,1303692222.0
12,41.871593,-87.669896,1303692248.0
13,41.869251,-87.668992,1303692309.0
