0,41.86934,-87.665878,1303585532.0
1,41.869288,-87.669109,1303585583.0
2,41.869284,-87.672369,1303585622.0
3,41.869187,-87.675528,1303585667.0
4,41.869118,-87.678553,1303585708.0
5,41.869077,-87.681755,1303585751.0
6,41.86901,-87.684876,1303585805.0
7,41.871283,-87.686115,1303585878.0
8,41.873601,-87.686179,1303585909.0
9,41.873936,-87.682914,1303585983.0
10,41.873996,-87.679749,1303586017.0
11,41.873959,-87.676577,1303586048.0
12,41.871638,-87.676334,1303586103.0
13,41.871613,-87.673237,1303586156.0
14,41.871671,-87.670029,1303586184.0
15,41.869528,-87.668951,1303586223.0
16,41.869242,-87.665963,1303586258.0
17,41.869401,-87.66272,1303586295.0
