0,41.867092,-87.650876,1303864474.0
1,41.867063,-87.654093,1303864510.0
2,41.867018,-87.657175,1303864528.0
3,41.866931,-87.660422,1303864546.0
4,41.866878,-87.663582,1303864562.0
5,41.866882,-87.666835,1303864609.0
6,41.868675,-87.669024,1303864659.0
7,41.869474,-87.672119,1303864712.0
8,41.869244,-87.675247,1303864756.0
9,41.869099,-87.678376,1303864797.0
10,41.869085,-87.681456,1303864847.0
11,41.869054,-87.684542,1303864896.0
12,41.871154,-87.686074,1303864955.0
13,41.873624,-87.686149,1303864975.0
