0,41.874126,-87.668988,1303751447.0
1,41.871684,-87.669115,1303751501.0
2,41.869411,-87.66911,1303751524.0
3,41.869305,-87.672219,1303751572.0
4,41.869197,-87.675409,1303751615.0
5,41.871436,-87.676129,1303751674.0
6,41.871527,-87.67307,1303751767.0
7,41.871558,-87.669812,1303751793.0
8,41.873892,-87.669311,1303751860.0
9,41.874147,-87.666316,1303751924.0
10,41.874132,-87.662949,1303751944.0
11,41.874179,-87.659714,1303751962.0
12,41.874213,-87.656691,1303752000.0
13,41.874284,-87.653487,1303752020.0
