0,41.869523,-87.647568,1302908291.0
1,41.86725,-87.647185,1302908356.0
2,41.86719,-87.650443,1302908388.0
3,41.867161,-87.653704,1302908432.0
4,41.867099,-87.656904,1302908450.0
5,41.867048,-87.66016,1302908468.0
6,41.866982,-87.663454,1302908488.0
7,41.866945,-87.666545,1302908508.0
8,41.868436,-87.669008,1302908549.0
9,41.869174,-87.672027,1302908590.0
10,41.869202,-87.675232,1302908624.0
11,41.869148,-87.678403,1302908668.0
12,41.869106,-87.681596,1302908710.0
13,41.869065,-87.68463,1302908761.0
14,41.871092,-87.686153,1302908822.0
15,41.873357,-87.686275,1302908862.0
16,41.873923,-87.683099,1302908902.0
