0,41.867854,-87.647084,1303769961.0
1,41.867207,-87.650096,1303770003.0
2,41.867136,-87.65312,1303770039.0
3,41.867083,-87.656345,1303770088.0
4,41.867026,-87.659463,1303770111.0
5,41.866986,-87.662642,1303770156.0
6,41.866944,-87.66566,1303770177.0
7,41.866954,-87.668696,1303770212.0
8,41.869277,-87.669072,1303770247.0
9,41.869233,-87.67237,1303770283.0
10,41.871331,-87.673732,1303770325.0
11,41.871661,-87.670513,1303770390.0
12,41.869684,-87.669006,1303770455.0
13,41.867279,-87.668949,1303770488.0
