0,41.869194,-87.676246,1303614448.0
1,41.869156,-87.679366,1303614469.0
2,41.869093,-87.68248,1303614518.0
3,41.869028,-87.685747,1303614568.0
4,41.871325,-87.686089,1303614615.0
5,41.873615,-87.686124,1303614640.0
6,41.87388,-87.683014,1303614713.0
7,41.873944,-87.679812,1303614742.0
8,41.873918,-87.676592,1303614772.0
9,41.871584,-87.676386,1303614796.0
10,41.871459,-87.673328,1303614849.0
11,41.871465,-87.670123,1303614893.0
12,41.869359,-87.669,1303614937.0
13,41.869194,-87.665902,1303614970.0
14,41.869242,-87.662609,1303615006.0
15,41.8693,-87.65956,1303615031.0
16,41.870272,-87.656808,1303615070.0
17,41.872642,-87.656752,1303615104.0
