0,41.867396,-87.647017,1303943518.0
1,41.867164,-87.650093,1303943584.0
2,41.867109,-87.653178,1303943656.0
3,41.867058,-87.656379,1303943680.0
4,41.867001,-87.659582,1303943700.0
5,41.866953,-87.662639,1303943749.0
6,41.866908,-87.66573,1303943778.0
7,41.866952,-87.668823,1303943842.0
8,41.869267,-87.669267,1303943891.0
9,41.86928,-87.672294,1303943938.0
10,41.871346,-87.673781,1303943992.0
11,41.871565,-87.670657,1303944053.0
12,41.869694,-87.668973,1303944099.0
13,41.867327,-87.668916,1303944132.0
