0,41.865816,-87.646957,1303171219.0
1,41.863508,-87.646863,1303171284.0
2,41.862324,-87.6496,1303171345.0
3,41.864531,-87.651004,1303171409.0
4,41.866892,-87.651106,1303171447.0
5,41.867093,-87.654156,1303171511.0
6,41.868423,-87.656762,1303171556.0
7,41.870784,-87.656838,1303171598.0
8,41.873154,-87.656767,1303171636.0
9,41.874294,-87.653938,1303171685.0
10,41.874337,-87.65089,1303171740.0
11,41.874312,-87.647609,1303171790.0
12,41.871902,-87.647157,1303171847.0
13,41.869525,-87.647087,1303171900.0
14,41.867093,-87.647017,1303171939.0
