0,41.867545,-87.647077,1302921029.0
1,41.867157,-87.650208,1302921097.0
2,41.867102,-87.653442,1302921124.0
3,41.867046,-87.656571,1302921147.0
4,41.866996,-87.659845,1302921171.0
5,41.866926,-87.662954,1302921193.0
6,41.8669,-87.666003,1302921221.0
7,41.867506,-87.668932,1302921254.0
8,41.869245,-87.671126,1302921294.0
9,41.869082,-87.674343,1302921330.0
10,41.86907,-87.677395,1302921366.0
11,41.869074,-87.680695,1302921398.0
12,41.869022,-87.683748,1302921435.0
13,41.870425,-87.686117,1302921485.0
14,41.872879,-87.686177,1302921525.0
