0,41.867238,-87.646998,1301751061.0
1,41.867197,-87.65017,1301751100.0
2,41.869486,-87.651102,1301751155.0
3,41.869494,-87.654285,1301751191.0
4,41.869459,-87.657356,1301751236.0
5,41.869402,-87.660605,1301751256.0
6,41.869338,-87.663811,1301751292.0
7,41.8693,-87.666977,1301751335.0
8,41.869248,-87.670199,1301751368.0
9,41.869263,-87.673361,1301751409.0
10,41.869189,-87.676487,1301751441.0
11,41.869129,-87.679749,1301751463.0
12,41.869058,-87.682815,1301751507.0
13,41.869046,-87.685944,1301751551.0
