0,41.86959,-87.648176,1302134305.0
1,41.867473,-87.647073,1302134367.0
2,41.867174,-87.650309,1302134395.0
3,41.86711,-87.653631,1302134430.0
4,41.867037,-87.656843,1302134448.0
5,41.866979,-87.660053,1302134468.0
6,41.866954,-87.663269,1302134486.0
7,41.86688,-87.666341,1302134510.0
8,41.868175,-87.668945,1302134562.0
9,41.869329,-87.671652,1302134648.0
10,41.869275,-87.674809,1302134674.0
11,41.869089,-87.678041,1302134719.0
12,41.869029,-87.681177,1302134751.0
13,41.869003,-87.684433,1302134795.0
