0,41.867429,-87.647027,1301866214.0
1,41.867153,-87.65003,1301866301.0
2,41.869455,-87.651125,1301866343.0
3,41.86949,-87.654304,1301866374.0
4,41.869443,-87.657376,1301866418.0
5,41.869389,-87.660393,1301866441.0
6,41.869322,-87.66366,1301866470.0
7,41.869286,-87.66679,1301866503.0
8,41.869193,-87.669923,1301866550.0
9,41.869159,-87.673143,1301866583.0
10,41.869163,-87.676388,1301866624.0
11,41.869127,-87.679483,1301866646.0
12,41.869083,-87.682511,1301866693.0
13,41.869072,-87.685709,1301866741.0
