0,41.869306,-87.666283,1303569363.0
1,41.869237,-87.669564,1303569404.0
2,41.869011,-87.672799,1303569440.0
3,41.869121,-87.675991,1303569478.0
4,41.869083,-87.679075,1303569528.0
5,41.869036,-87.68221,1303569574.0
6,41.869012,-87.685312,1303569615.0
7,41.871222,-87.68609,1303569670.0
8,41.873566,-87.686155,1303569695.0
9,41.873922,-87.682931,1303569731.0
10,41.87397,-87.679788,1303569765.0
11,41.873982,-87.676743,1303569792.0
12,41.871603,-87.676361,1303569826.0
13,41.871477,-87.673129,1303569865.0
14,41.871543,-87.66981,1303569910.0
