0,41.866941,-87.665544,1303747621.0
1,41.866951,-87.668647,1303747652.0
2,41.869258,-87.669108,1303747705.0
3,41.869242,-87.672181,1303747750.0
4,41.871399,-87.673733,1303747814.0
5,41.871676,-87.670482,1303747887.0
6,41.869514,-87.668947,1303747966.0
7,41.867071,-87.668845,1303748017.0
8,41.866823,-87.665647,1303748079.0
9,41.866895,-87.662574,1303748101.0
10,41.866932,-87.659485,1303748123.0
11,41.866992,-87.656448,1303748145.0
12,41.867037,-87.653335,1303748169.0
13,41.868499,-87.651016,1303748235.0
