0,41.869168,-87.67591,1303677423.0
1,41.86911,-87.679185,1303677470.0
2,41.86908,-87.682232,1303677520.0
3,41.869012,-87.685302,1303677584.0
4,41.871297,-87.686105,1303677629.0
5,41.873634,-87.68617,1303677652.0
6,41.873961,-87.682979,1303677700.0
7,41.873992,-87.679852,1303677731.0
8,41.874019,-87.676734,1303677757.0
9,41.871628,-87.67636,1303677788.0
10,41.871526,-87.673043,1303677845.0
11,41.871546,-87.66986,1303677899.0
12,41.869274,-87.669043,1303677945.0
13,41.869247,-87.665804,1303677973.0
14,41.869313,-87.662559,1303678009.0
15,41.869377,-87.659465,1303678035.0
