0,41.869215,-87.672003,1303733622.0
1,41.869185,-87.675052,1303733677.0
2,41.871338,-87.676275,1303733711.0
3,41.871549,-87.673229,1303733764.0
4,41.871562,-87.670133,1303733784.0
5,41.873742,-87.668975,1303733828.0
6,41.874217,-87.665901,1303733868.0
7,41.874174,-87.662716,1303733886.0
8,41.874182,-87.659418,1303733937.0
9,41.874211,-87.656208,1303733984.0
10,41.874317,-87.652894,1303734004.0
11,41.87438,-87.649791,1303734022.0
12,41.873299,-87.647107,1303734054.0
13,41.871016,-87.647066,1303734089.0
14,41.868595,-87.646988,1303734109.0
15,41.867137,-87.649484,1303734182.0
16,41.864947,-87.650976,1303734230.0
